,Open,High,Low,Close,Volume BTC,Volume USDT mil,Open_b_1,High_b_1,Low_b_1,Close_b_1,Volume_(BTC)_b_1,Volume_(Currency)_b_1
427,6565.5,6575.09,6502.8,6528.09,9910.04,64.86169649,6528.09,6600.0,6515.01,6538.63,9179.12,60.05994066
428,6553.51,6630.0,6547.53,6565.5,11591.53,76.42016438,6565.5,6575.09,6502.8,6528.09,9910.04,64.86169649
429,6581.2,6595.0,6515.45,6553.51,13462.11,88.38039073,6553.51,6630.0,6547.53,6565.5,11591.53,76.42016438
430,6590.11,6639.0,6535.27,6581.2,15770.56,103.8970944,6581.2,6595.0,6515.45,6553.51,13462.11,88.38039073
431,6588.4,6663.9,6580.0,6590.11,6239.58,41.31905601,6590.11,6639.0,6535.27,6581.2,15770.56,103.8970944
432,6528.88,6617.65,6505.55,6588.4,18944.66,124.380958,6588.4,6663.9,6580.0,6590.11,6239.58,41.31905601
433,6618.96,6648.14,6523.0,6528.88,20150.2,132.5849415,6528.88,6617.65,6505.55,6588.4,18944.66,124.380958
434,6740.89,6796.0,6567.0,6618.96,18985.84,127.2247343,6618.96,6648.14,6523.0,6528.88,20150.2,132.5849415
435,6759.27,6811.12,6676.01,6740.89,25902.71,174.6613382,6740.89,6796.0,6567.0,6618.96,18985.84,127.2247343
436,6755.73,6755.73,6708.49,6708.49,0.0,0.0,6759.27,6811.12,6676.01,6740.89,25902.71,174.6613382
437,6339.34,7600.0,6300.0,6755.73,71305.79,491.22724910000005,6755.73,6755.73,6708.49,6708.49,0.0,0.0
438,6332.93,6416.0,6308.0,6339.34,15032.82,95.74036542,6339.34,7600.0,6300.0,6755.73,71305.79,491.22724910000005
439,6298.01,6345.0,6285.07,6332.93,18677.34,118.06868359999999,6332.93,6416.0,6308.0,6339.34,15032.82,95.74036542
440,6252.68,6360.0,6209.0,6298.01,28152.99,177.6619841,6298.01,6345.0,6285.07,6332.93,18677.34,118.06868359999999
441,6631.0,6633.92,6205.0,6252.68,45289.8,286.4798481,6252.68,6360.0,6209.0,6298.01,28152.99,177.6619841
442,6656.61,6659.95,6530.0,6631.0,14686.17,96.96374275,6631.0,6633.92,6205.0,6252.68,45289.8,286.4798481
443,6673.01,6685.38,6607.0,6656.61,14905.45,99.12699226,6656.61,6659.95,6530.0,6631.0,14686.17,96.96374275
444,6615.26,6715.6,6587.0,6673.01,22269.64,148.01501430000002,6673.01,6685.38,6607.0,6656.61,14905.45,99.12699226
445,6594.27,6640.0,6525.0,6615.26,16867.06,110.93927009999999,6615.26,6715.6,6587.0,6673.01,22269.64,148.01501430000002
446,6635.65,6651.0,6566.77,6594.27,10604.16,70.03448302,6594.27,6640.0,6525.0,6615.26,16867.06,110.93927009999999
447,6593.79,6697.0,6543.08,6635.65,15185.82,100.2303835,6635.65,6651.0,6566.77,6594.27,10604.16,70.03448302
448,6510.0,6643.46,6505.09,6593.79,19316.97,127.3565251,6593.79,6697.0,6543.08,6635.65,15185.82,100.2303835
449,6525.79,6549.0,6430.0,6510.0,27403.24,177.8237581,6510.0,6643.46,6505.09,6593.79,19316.97,127.3565251
450,6611.61,6640.0,6494.0,6525.79,27259.9,179.25956169999998,6525.79,6549.0,6430.0,6510.0,27403.24,177.8237581
451,6626.57,6667.09,6510.0,6611.61,19444.16,128.3659604,6611.61,6640.0,6494.0,6525.79,27259.9,179.25956169999998
452,6596.38,6662.0,6533.0,6626.57,27030.58,178.59234630000003,6626.57,6667.09,6510.0,6611.61,19444.16,128.3659604
453,6634.58,6636.0,6464.57,6596.38,29116.99,190.9712872,6596.38,6662.0,6533.0,6626.57,27030.58,178.59234630000003
454,6689.13,6814.8,6540.88,6634.58,40167.47,268.2669537,6634.58,6636.0,6464.57,6596.38,29116.99,190.9712872
455,6465.12,6750.0,6434.0,6689.13,31366.55,205.54600019999998,6689.13,6814.8,6540.88,6634.58,40167.47,268.2669537
456,6447.54,6557.99,6380.0,6465.12,32046.99,207.5417281,6465.12,6750.0,6434.0,6689.13,31366.55,205.54600019999998
457,6581.39,6584.01,6325.02,6447.54,38074.01,244.60234159999996,6447.54,6557.99,6380.0,6465.12,32046.99,207.5417281
458,6708.0,6730.0,6557.0,6581.39,33414.49,221.8300563,6581.39,6584.01,6325.02,6447.54,38074.01,244.60234159999996
459,6723.05,6788.23,6661.75,6708.0,29311.77,196.9328064,6708.0,6730.0,6557.0,6581.39,33414.49,221.8300563
460,6759.02,6839.03,6627.0,6723.05,27339.77,183.7258308,6723.05,6788.23,6661.75,6708.0,29311.77,196.9328064
461,6492.0,6784.86,6491.0,6759.02,47817.08,319.3061307,6759.02,6839.03,6627.0,6723.05,27339.77,183.7258308
462,6391.89,6540.0,6325.0,6492.0,23631.22,151.8289053,6492.0,6784.86,6491.0,6759.02,47817.08,319.3061307
463,6336.45,6517.7,6123.0,6391.89,34541.26,218.9082454,6391.89,6540.0,6325.0,6492.0,23631.22,151.8289053
464,6248.69,6390.0,6224.98,6336.45,31411.52,198.0912022,6336.45,6517.7,6123.0,6391.89,34541.26,218.9082454
465,6505.0,6533.84,6201.0,6248.69,33303.91,211.88824879999999,6248.69,6390.0,6224.98,6336.45,31411.52,198.0912022
466,6514.96,6524.62,6375.13,6505.0,25675.79,166.42233810000002,6505.0,6533.84,6201.0,6248.69,33303.91,211.88824879999999
467,6476.63,6565.45,6466.13,6514.96,24486.34,159.62170600000002,6514.96,6524.62,6375.13,6505.0,25675.79,166.42233810000002
468,6487.38,6584.99,6385.62,6476.63,34777.26,225.93516630000002,6476.63,6565.45,6466.13,6514.96,24486.34,159.62170600000002
469,6338.62,6535.0,6337.4,6487.38,38129.96,245.9130484,6487.38,6584.99,6385.62,6476.63,34777.26,225.93516630000002
470,6294.91,6360.0,6192.37,6338.62,30266.86,190.0766905,6338.62,6535.0,6337.4,6487.38,38129.96,245.9130484
471,6312.0,6404.0,6170.0,6294.91,31017.23,195.2486524,6294.91,6360.0,6192.37,6338.62,30266.86,190.0766905
472,6250.81,6373.98,6221.0,6312.0,31429.19,197.8242459,6312.0,6404.0,6170.0,6294.91,31017.23,195.2486524
473,6185.05,6441.0,6141.53,6250.81,34394.57,216.7805514,6250.81,6373.98,6221.0,6312.0,31429.19,197.8242459
474,6395.54,6478.0,6111.0,6185.05,34684.08,219.58808109999998,6185.05,6441.0,6141.53,6250.81,34394.57,216.7805514
475,6516.01,6544.0,6320.0,6395.54,37193.0,239.70777349999997,6395.54,6478.0,6111.0,6185.05,34684.08,219.58808109999998
476,6700.0,6725.0,6286.05,6516.01,54232.17,349.17455110000003,6516.01,6544.0,6320.0,6395.54,37193.0,239.70777349999997
477,7359.06,7397.3,6682.0,6700.0,57250.23,404.2815501,6700.0,6725.0,6286.05,6516.01,54232.17,349.17455110000003
478,7263.02,7409.9,7227.17,7359.06,33876.24,248.5110727,7359.06,7397.3,6682.0,6700.0,57250.23,404.2815501
479,7302.01,7338.28,7191.63,7263.02,30914.26,224.6257895,7263.02,7409.9,7227.17,7359.06,33876.24,248.5110727
480,7200.01,7345.45,7127.0,7302.01,37719.06,273.323233,7302.01,7338.28,7191.63,7263.02,30914.26,224.6257895
481,7011.21,7275.0,7008.74,7200.01,37858.84,269.65943510000005,7200.01,7345.45,7127.0,7302.01,37719.06,273.323233
482,6984.84,7089.0,6888.0,7011.21,38515.35,269.10180410000004,7011.21,7275.0,7008.74,7200.01,37858.84,269.65943510000005
483,7031.22,7063.63,6784.81,6984.84,41565.87,287.626873,6984.84,7089.0,6888.0,7011.21,38515.35,269.10180410000004
484,7076.11,7133.81,6912.34,7031.22,40220.91,283.32723839999994,7031.22,7063.63,6784.81,6984.84,41565.87,287.626873
485,6908.64,7135.0,6860.0,7076.11,44829.18,313.5406176,7076.11,7133.81,6912.34,7031.22,40220.91,283.32723839999994
486,6700.0,6940.51,6646.5,6908.64,34508.75,232.2010204,6908.64,7135.0,6860.0,7076.11,44829.18,313.5406176
487,6733.64,6775.27,6568.0,6700.0,18564.21,123.8406202,6700.0,6940.51,6646.5,6908.64,34508.75,232.2010204
488,6681.64,6789.0,6650.61,6733.64,18091.61,121.49644350000001,6733.64,6775.27,6568.0,6700.0,18564.21,123.8406202
489,6525.01,6725.0,6440.5,6681.64,35913.86,235.8139434,6681.64,6789.0,6650.61,6733.64,18091.61,121.49644350000001
490,6360.89,6576.99,6342.28,6525.01,38250.32,246.188292,6525.01,6725.0,6440.5,6681.64,35913.86,235.8139434
491,6480.0,6882.54,6251.2,6360.89,67162.63,442.016859,6360.89,6576.99,6342.28,6525.01,38250.32,246.188292
492,6254.84,6500.0,6235.08,6480.0,39854.49,254.46952969999998,6480.0,6882.54,6251.2,6360.89,67162.63,442.016859
493,6477.53,6530.0,6220.0,6254.84,46545.59,299.2030818,6254.84,6500.0,6235.08,6480.0,39854.49,254.46952969999998
494,6387.96,6541.0,6300.0,6477.53,43738.26,279.9495023,6477.53,6530.0,6220.0,6254.84,46545.59,299.2030818
495,6584.49,6620.0,6288.0,6387.96,50598.18,325.75251789999993,6387.96,6541.0,6300.0,6477.53,43738.26,279.9495023
496,6311.75,6585.0,6285.4,6584.49,54348.71,351.8035447,6584.49,6620.0,6288.0,6387.96,50598.18,325.75251789999993
497,6267.16,6480.0,6205.6,6311.75,45018.33,285.55854930000004,6311.75,6585.0,6285.4,6584.49,54348.71,351.8035447
498,6188.08,6609.0,6172.11,6267.16,61848.78,394.600658,6267.16,6480.0,6205.6,6311.75,45018.33,285.55854930000004
499,6246.35,6250.33,5880.0,6188.08,44408.54,268.25839959999996,6188.08,6609.0,6172.11,6267.16,61848.78,394.600658
500,6308.33,6540.1,6145.04,6246.35,50100.77,317.50784710000005,6246.35,6250.33,5880.0,6188.08,44408.54,268.25839959999996
501,6077.3,6077.3,6077.3,6077.3,0.0,0.0,6308.33,6540.1,6145.04,6246.35,50100.77,317.50784710000005
502,6144.01,6177.0,5982.0,6077.3,22413.41,136.72601310000002,6077.3,6077.3,6077.3,6077.3,0.0,0.0
503,6529.79,6575.88,6026.39,6144.01,52332.83,332.5672798,6144.01,6177.0,5982.0,6077.3,22413.41,136.72601310000002
504,6285.0,6622.81,6178.6,6529.79,47729.05,305.798216,6529.79,6575.88,6026.39,6144.01,52332.83,332.5672798
505,6720.06,6721.54,6123.0,6285.0,53301.26,342.49496380000005,6285.0,6622.81,6178.6,6529.79,47729.05,305.798216
506,6934.82,7150.46,6670.0,6720.06,41214.02,287.2693045,6720.06,6721.54,6123.0,6285.0,53301.26,342.49496380000005
507,7024.19,7160.0,6821.0,6934.82,30793.32,215.34025640000002,6934.82,7150.46,6670.0,6720.06,41214.02,287.2693045
508,7009.84,7089.87,6882.29,7024.19,31146.24,217.7799074,7024.19,7160.0,6821.0,6934.82,30793.32,215.34025640000002
509,7418.78,7494.81,6926.0,7009.84,32996.7,238.7125173,7009.84,7089.87,6882.29,7024.19,31146.24,217.7799074
510,7525.71,7540.0,7282.44,7418.78,41280.01,305.4704206,7418.78,7494.81,6926.0,7009.84,32996.7,238.7125173
511,7611.64,7702.71,7455.72,7525.71,33407.69,253.2382435,7525.71,7540.0,7282.44,7418.78,41280.01,305.4704206
512,7730.93,7750.0,7430.0,7611.64,39394.76,298.17909289999994,7611.64,7702.71,7455.72,7525.71,33407.69,253.2382435
513,8173.92,8180.0,7633.0,7730.93,43682.43,343.73965580000004,7730.93,7750.0,7430.0,7611.64,39394.76,298.17909289999994
514,8211.0,8273.0,7866.0,8173.92,36011.52,291.881176,8173.92,8180.0,7633.0,7730.93,43682.43,343.73965580000004
515,8225.04,8294.51,8115.0,8211.0,24675.06,202.53847549999998,8211.0,8273.0,7866.0,8173.92,36011.52,291.881176
516,8188.57,8246.54,8067.0,8225.04,25222.34,206.25640190000001,8225.04,8294.51,8115.0,8211.0,24675.06,202.53847549999998
517,7920.0,8285.0,7805.0,8188.57,40369.01,324.34139439999996,8188.57,8246.54,8067.0,8225.04,25222.34,206.25640190000001
518,8175.64,8315.69,7850.06,7920.0,39535.19,322.2742252,7920.0,8285.0,7805.0,8188.57,40369.01,324.34139439999996
519,8397.24,8491.77,8050.0,8175.64,44943.17,370.77668680000005,8175.64,8315.69,7850.06,7920.0,39535.19,322.2742252
520,7721.01,8486.0,7696.0,8397.24,54851.84,444.40098499999993,8397.24,8491.77,8050.0,8175.64,44943.17,370.77668680000005
521,7394.79,7829.0,7375.0,7721.01,38041.48,292.4267017,7721.01,8486.0,7696.0,8397.24,54851.84,444.40098499999993
522,7398.78,7582.4,7335.5,7394.79,28538.74,212.7198766,7394.79,7829.0,7375.0,7721.01,38041.48,292.4267017
523,7337.53,7458.47,7211.0,7398.78,27274.39,200.3133257,7398.78,7582.4,7335.5,7394.79,28538.74,212.7198766
524,7466.21,7700.0,7273.0,7337.53,40701.57,302.30132349999997,7337.53,7458.47,7211.0,7398.78,27274.39,200.3133257
525,7381.9,7573.99,7270.0,7466.21,38217.46,282.8972238,7466.21,7700.0,7273.0,7337.53,40701.57,302.30132349999997
526,7317.44,7588.08,7225.38,7381.9,53379.35,395.39448710000005,7381.9,7573.99,7270.0,7466.21,38217.46,282.8972238
527,6723.35,7452.0,6652.04,7317.44,44749.42,312.4576232,7317.44,7588.08,7225.38,7381.9,53379.35,395.39448710000005
528,6353.01,6747.3,6330.4,6723.35,33547.54,219.67688059999998,6723.35,7452.0,6652.04,7317.44,44749.42,312.4576232
529,6251.99,6395.0,6225.4,6353.01,22302.78,141.1208215,6353.01,6747.3,6330.4,6723.35,33547.54,219.67688059999998
530,6214.57,6335.0,6178.0,6251.99,16980.84,105.94815039999999,6251.99,6395.0,6225.4,6353.01,22302.78,141.1208215
531,6250.57,6350.0,6110.0,6214.57,24233.9,151.1011044,6214.57,6335.0,6178.0,6251.99,16980.84,105.94815039999999
532,6378.07,6380.28,6070.0,6250.57,28442.93,176.55754340000001,6250.57,6350.0,6110.0,6214.57,24233.9,151.1011044
533,6296.91,6406.0,6278.99,6378.07,27261.07,173.1249868,6378.07,6380.28,6070.0,6250.57,28442.93,176.55754340000001
534,6662.12,6681.0,6263.0,6296.91,35210.77,227.5373769,6296.91,6406.0,6278.99,6378.07,27261.07,173.1249868
535,6712.1,6802.06,6612.24,6662.12,24981.94,167.5242587,6662.12,6681.0,6263.0,6296.91,35210.77,227.5373769
536,6756.98,6780.0,6668.0,6712.1,23296.28,157.0241703,6712.1,6802.06,6612.24,6662.12,24981.94,167.5242587
537,6609.78,6818.16,6508.88,6756.98,21978.78,144.75108669999997,6756.98,6780.0,6668.0,6712.1,23296.28,157.0241703
538,6529.2,6648.54,6425.0,6609.78,27529.34,180.01937130000002,6609.78,6818.16,6508.88,6756.98,21978.78,144.75108669999997
539,6586.98,6700.0,6453.78,6529.2,32443.55,213.5258353,6529.2,6648.54,6425.0,6609.78,27529.34,180.01937130000002
540,6513.86,6784.92,6441.11,6586.98,21412.98,141.96866119999999,6586.98,6700.0,6453.78,6529.2,32443.55,213.5258353
541,6615.29,6679.35,6463.01,6513.86,35198.66,231.799827,6513.86,6784.92,6441.11,6586.98,21412.98,141.96866119999999
542,6356.81,6685.0,6271.62,6615.29,33026.95,214.590129,6615.29,6679.35,6463.01,6513.86,35198.66,231.799827
543,6390.07,6441.06,6251.0,6356.81,25719.81,163.4036932,6356.81,6685.0,6271.62,6615.29,33026.95,214.590129
544,6197.92,6528.99,6186.03,6390.07,35066.33,223.3646911,6390.07,6441.06,6251.0,6356.81,25719.81,163.4036932
545,5853.98,6300.0,5780.0,6197.92,30874.03,183.1549123,6197.92,6528.99,6186.03,6390.07,35066.33,223.3646911
546,6133.73,6173.01,5827.0,5853.98,28898.22,175.1030591,5853.98,6300.0,5780.0,6197.92,30874.03,183.1549123
547,6070.78,6190.43,5971.0,6133.73,18233.86,111.06152990000001,6133.73,6173.01,5827.0,5853.98,28898.22,175.1030591
548,6252.0,6272.54,6035.0,6070.78,17954.65,110.9300924,6070.78,6190.43,5971.0,6133.73,18233.86,111.06152990000001
549,6136.97,6350.0,6080.0,6252.0,36191.98,224.42337819999997,6252.0,6272.54,6035.0,6070.78,17954.65,110.9300924
550,6149.98,6259.8,5750.0,6136.97,41296.18,247.15601009999997,6136.97,6350.0,6080.0,6252.0,36191.98,224.42337819999997
551,6045.0,6260.0,6008.48,6149.98,25275.69,154.50530859999998,6149.98,6259.8,5750.0,6136.97,41296.18,247.15601009999997
552,6718.84,6733.97,5918.94,6045.0,46190.22,290.1916313,6045.0,6260.0,6008.48,6149.98,25275.69,154.50530859999998
553,6761.51,6795.0,6672.57,6718.84,24610.33,165.6414591,6718.84,6733.97,5918.94,6045.0,46190.22,290.1916313
554,6741.21,6817.23,6551.81,6761.51,24856.17,165.91653540000001,6761.51,6795.0,6672.57,6718.84,24610.33,165.6414591
555,6712.46,6841.74,6653.0,6741.21,23242.74,156.2244624,6741.21,6817.23,6551.81,6761.51,24856.17,165.91653540000001
556,6449.61,6794.37,6380.0,6712.46,29675.51,194.42420819999998,6712.46,6841.74,6653.0,6741.21,23242.74,156.2244624
557,6483.98,6589.03,6422.0,6449.61,19251.31,125.2437696,6449.61,6794.37,6380.0,6712.46,29675.51,194.42420819999998
558,6388.9,6560.0,6320.86,6483.98,21157.78,136.5353242,6483.98,6589.03,6422.0,6449.61,19251.31,125.2437696
559,6635.98,6666.66,6362.31,6388.9,28128.53,183.86519840000003,6388.9,6560.0,6320.86,6483.98,21157.78,136.5353242
560,6292.78,6720.0,6260.0,6635.98,40272.35,261.6011919,6635.98,6666.66,6362.31,6388.9,28128.53,183.86519840000003
561,6530.0,6627.6,6118.68,6292.78,41763.12,267.2231195,6292.78,6720.0,6260.0,6635.98,40272.35,261.6011919
562,6872.0,6890.51,6435.0,6530.0,33509.64,224.4646549,6530.0,6627.6,6118.68,6292.78,41763.12,267.2231195
563,6764.99,6922.0,6610.0,6872.0,32459.41,218.93766409999998,6872.0,6890.51,6435.0,6530.0,33509.64,224.4646549
564,7491.73,7491.73,6622.81,6764.99,46345.2,325.42384169999997,6764.99,6922.0,6610.0,6872.0,32459.41,218.93766409999998
565,7603.44,7683.98,7450.0,7491.73,18385.98,139.9643291,7491.73,7491.73,6622.81,6764.99,46345.2,325.42384169999997
566,7691.08,7703.5,7531.0,7603.44,21943.48,167.1674128,7603.44,7683.98,7450.0,7491.73,18385.98,139.9643291
567,7658.84,7765.0,7620.0,7691.08,24050.89,185.1654044,7691.08,7703.5,7531.0,7603.44,21943.48,167.1674128
568,7625.0,7699.0,7467.05,7658.84,25975.09,197.47636369999998,7658.84,7765.0,7620.0,7691.08,24050.89,185.1654044
569,7487.0,7679.49,7358.0,7625.0,28444.14,212.968435,7625.0,7699.0,7467.05,7658.84,25975.09,197.47636369999998
570,7714.26,7760.52,7446.5,7487.0,30103.36,227.8468841,7487.0,7679.49,7358.0,7625.0,28444.14,212.968435
571,7640.03,7786.69,7600.0,7714.26,25954.74,199.7930846,7714.26,7760.52,7446.5,7487.0,30103.36,227.8468841
572,7521.01,7697.33,7437.0,7640.03,25360.71,193.03233659999998,7640.03,7786.69,7600.0,7714.26,25954.74,199.7930846
573,7485.01,7608.55,7355.54,7521.01,26661.71,199.5163243,7521.01,7697.33,7437.0,7640.03,25360.71,193.03233659999998
574,7375.96,7651.01,7327.51,7485.01,28617.57,214.754893,7485.01,7608.55,7355.54,7521.01,26661.71,199.5163243
575,7461.29,7569.0,7260.5,7375.96,29974.32,222.63722909999998,7375.96,7651.01,7327.51,7485.01,28617.57,214.754893
576,7099.0,7540.0,7032.95,7461.29,36056.86,263.43374819999997,7461.29,7569.0,7260.5,7375.96,29974.32,222.63722909999998
577,7338.99,7437.0,7058.02,7099.0,25174.08,182.005249,7099.0,7540.0,7032.95,7461.29,36056.86,263.43374819999997
578,7333.96,7400.0,7231.11,7338.99,17587.31,128.5343321,7338.99,7437.0,7058.02,7099.0,25174.08,182.005249
579,7457.0,7620.0,7300.0,7333.96,18281.18,136.7658525,7333.96,7400.0,7231.11,7338.99,17587.31,128.5343321
580,7575.01,7649.55,7308.15,7457.0,24785.5,185.1817075,7457.0,7620.0,7300.0,7333.96,18281.18,136.7658525
581,7501.95,7730.73,7266.99,7575.01,34515.84,259.3090039,7575.01,7649.55,7308.15,7457.0,24785.5,185.1817075
582,7977.11,8031.9,7425.0,7501.95,38947.89,300.7281577,7501.95,7730.73,7266.99,7575.01,34515.84,259.3090039
583,8381.24,8400.18,7935.11,7977.11,22045.73,180.7648986,7977.11,8031.9,7425.0,7501.95,38947.89,300.7281577
584,8526.98,8589.0,8305.0,8381.24,19998.32,168.9222102,8381.24,8400.18,7935.11,7977.11,22045.73,180.7648986
585,8233.49,8609.0,8163.9,8526.98,18721.24,157.02553559999998,8526.98,8589.0,8305.0,8381.24,19998.32,168.9222102
586,8239.81,8390.8,8095.73,8233.49,16146.96,133.2581188,8233.49,8609.0,8163.9,8526.98,18721.24,157.02553559999998
587,8041.46,8273.21,7911.9,8239.81,21838.33,176.6541195,8239.81,8390.8,8095.73,8233.49,16146.96,133.2581188
588,8330.0,8464.0,7979.0,8041.46,22070.3,181.80943919999999,8041.46,8273.21,7911.9,8239.81,21838.33,176.6541195
589,8462.0,8488.0,8083.01,8330.0,26918.99,222.29281349999997,8330.0,8464.0,7979.0,8041.46,22070.3,181.80943919999999
590,8663.34,8859.99,8401.3,8462.0,24109.53,207.836593,8462.0,8488.0,8083.01,8330.0,26918.99,222.29281349999997
